step,sec,dump
9058,4.610,Nsync-grv=    617976 Nsync-hyd=    113519  r***************************************ttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXec99999HHH[[[yyy++l?A017
9059,0.008,Nsync-grv=         0 Nsync-hyd=       301  BhddddeeeeEccCJJJJJ99999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[[yyyyyyyy???0000000kT7777
9060,0.336,Nsync-grv=      3147 Nsync-hyd=     13456  ::::::rrDEe****tttttxxxxxXXXXaecC99999999999HHHHHH[[[[[yyyyyyy+++++++++++++++++++++++++++++++++l"""""oo?????AAA00K1TF---
9061,0.010,Nsync-grv=         0 Nsync-hyd=       408  BhddddeeeEEcCCJJJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyy??A00000001777
9062,2.677,Nsync-grv=    248172 Nsync-hyd=     36184  :*********************************************ttttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXe9999HH[yy++++"?AKF
9063,0.010,Nsync-grv=         0 Nsync-hyd=       448  BhdddddeeeEccCJJJJJJ99999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyy????A000000kTT7777
9064,0.317,Nsync-grv=      3208 Nsync-hyd=     13448  ::::::rrrDEe******ttttxxxXXXeEcJ99999999999HHHHHH[[[[[[yyyyyyy+++++++++++++++++++++++++++++++++l"""""oo????AAA00K1TF----
9065,0.011,Nsync-grv=         0 Nsync-hyd=       509  BhddddeeeEEcccCJJJJJ999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[yyyyyyyyy???0000000kT777
9066,5.746,Nsync-grv=   1078975 Nsync-hyd=    250785  D******************************************tttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXeEc99999999HHHH[[[[yyyy+l?A0W1T
9067,0.008,Nsync-grv=         0 Nsync-hyd=       285  BhdddDeeEEccCCJJJJJj99999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyyyyyyyyyy???A000000K177777
9068,0.319,Nsync-grv=      3285 Nsync-hyd=     13373  :::::::rrDde*******tttxxxxXXDEcCJ99999999999HHHHHH[[[[[[yyyyyyy+++++++++++++++++++++++++++++++l"""""ooo??AAAAI0Kk17F----
9069,0.009,Nsync-grv=         0 Nsync-hyd=       349  BhdddddeeeEEccCJJJJJJ9999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyy??000000KT77777
9070,2.697,Nsync-grv=    248056 Nsync-hyd=     36118  :*******************************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXc999HH[yy++++oA1F
9071,0.011,Nsync-grv=         0 Nsync-hyd=       389  BBhhddddddddeeeeEcCCJJJJJJJJJJJ99999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[[yyyyyyy????00000000kT7777
9072,0.320,Nsync-grv=      3351 Nsync-hyd=     13333  :::::::rrDEe*****ttttxxxxxXXeEcC9999999999HHHHHHH[[[[[[yyyyyy++++++++++++++++++++++++++++++++++l"""""oo????AAA00KK1TF---
9073,0.012,Nsync-grv=         0 Nsync-hyd=       433  BhdddeeEEcccCCJJJJJ99999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyy??A000000kT77
9074,4.714,Nsync-grv=    617299 Nsync-hyd=    113148  r*************************************ttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXBEC9999HHHH[[yyy+++?001F
9075,0.009,Nsync-grv=         0 Nsync-hyd=       275  BhddddeeeEcCJJJJJJ9999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[yyyyyyyyyyyyyyy??????A000000K1T7777
9076,0.333,Nsync-grv=      3440 Nsync-hyd=     13302  ::::::rrrDEe******ttttxxxXXXdecJ999999999999HHHHH[[[[[[yyyyyy+++++++++++++++++++++++++++++++++++l"""""oo???AAA00K1TF----
9077,0.011,Nsync-grv=         0 Nsync-hyd=       390  BhdddddddeeeEEcCJJJJJJJ999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[yyyyyyyyyyyyyyyy??A000000k1T7777
9078,2.769,Nsync-grv=    247944 Nsync-hyd=     36062  :*****************************************ttttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXe999HH[[yy++++"?07
9079,0.010,Nsync-grv=         0 Nsync-hyd=       435  BhddddeeeEEccCJJJJJ99999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyyy???A00000001T777
9080,0.322,Nsync-grv=      3549 Nsync-hyd=     13326  ::::::rrrDEe******ttttxxxxXXXdecJ9999999999HHHHHHH[[[[[yyyyyy+++++++++++++++++++++++++++++++++l"""""oo????AAAA00K1TF----
9081,0.012,Nsync-grv=         0 Nsync-hyd=       483  BhdddDeeEEcCCJJJJJ9999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyyy???A0000001T777
9082,5.028,Nsync-grv=    875283 Nsync-hyd=    190936  r************************************************ttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXeEc99999999HHHH[[[yyyy+++?A00117
9083,0.010,Nsync-grv=         0 Nsync-hyd=       337  BhdddddeeEEcccCJJJJJJ9999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[yyyyyyyy??A000000k1T77777
9084,0.317,Nsync-grv=      3611 Nsync-hyd=     13297  ::::::rrrDEe******tttttxxxxXXdecJ99999999999HHHHHH[[[[[yyyyyy+++++++++++++++++++++++++++++++++ll"""""oo???AAAI0KkTF-----
9085,0.010,Nsync-grv=         0 Nsync-hyd=       415  BhddddeeeEEccCJJJJJJ999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyy??A000000kT777
9086,2.776,Nsync-grv=    247836 Nsync-hyd=     35992  :*******************************************tttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXC999HH[yyy++++oAKF
9087,0.009,Nsync-grv=         0 Nsync-hyd=       453  BhddddDeeeeEccCJJJJJj9999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyy??A0000000k1T77777
9088,0.319,Nsync-grv=      3750 Nsync-hyd=     13241  ::::::rrrDEe*******ttttxxxxXXXXeEC99999999999HHHHHH[[[[[yyyyyy+++++++++++++++++++++++++++++++++l"""""oo???AAAA00K1TF----
9089,0.012,Nsync-grv=         0 Nsync-hyd=       493  BhddddeeEEEccCJJJJJJ99999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[yyyyyyyy??A000000k1T777
9090,4.281,Nsync-grv=    616477 Nsync-hyd=    112753  r*******************************************ttttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXXXeC99999HHH[[[[[yyyy++"?001F
9091,0.010,Nsync-grv=         0 Nsync-hyd=       373  BhddddeeEEccCCJJJJJ999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[[[[yyyyyyyyyy???AA00000001T77777
9092,0.332,Nsync-grv=      3800 Nsync-hyd=     13268  ::::::rrrDE*******tttttxxxxXXXdecJ99999999999HHHHHH[[[[yyyyyyy+++++++++++++++++++++++++++++++++ll"""""o???AAAA00kT7F----
9093,0.009,Nsync-grv=         0 Nsync-hyd=       439  BhdddddeeeeeEcCJJJJJJJ9999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[[yyyyyyyy??A000000001TT7777
9094,3.149,Nsync-grv=    247711 Nsync-hyd=     35925  :**********************************tttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXXC99HH[[yy++++"?0F
9095,0.010,Nsync-grv=         0 Nsync-hyd=       464  BhdddddeeeEEcJJJJJJJ99999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[[[yyyyyyy???AA000000k1T77777
9096,0.340,Nsync-grv=      4004 Nsync-hyd=     13250  ::::::rrrDE********ttttxxXXXHecJ999999999HHHHHHH[[[[[[[yyyyyyyy++++++++++++++++++++++++++++++++l"""""o???AAA)0Kk17F-----
9097,0.010,Nsync-grv=         0 Nsync-hyd=       512  BhdddddeeeeEECJJJJJJJ9999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[[[[yyyyyyyy??A0000000k1T7777
9098,6.022,Nsync-grv=   1480816 Nsync-hyd=    252667  D**************************************************tttttttttttttttttxxxxxxXXXXXXXXXXXXXXXXeEc99999999HHHH[[[yyyy+"?A0W17
9099,0.008,Nsync-grv=         0 Nsync-hyd=       378  BBhdddddeeeeEEcCJJJJJJ999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[yyyyyyyy???A0000000k1TT7777F
9100,0.329,Nsync-grv=      4129 Nsync-hyd=     13294  ::::::rrrDEe*******tttttxxxxXXXdecC999999999999HHHHHH[[[[yyyyyy++++++++++++++++++++++++++++++l"""""oo????AAAA00K1TF-----
9101,0.009,Nsync-grv=         0 Nsync-hyd=       429  BhdddddeeeeeEcCJJJJJJJ999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[[[[[[[yyyyy???A000000K1T7777
9102,2.754,Nsync-grv=    247568 Nsync-hyd=     35889  :*******************************************tttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXE999HH[[yy+++++oA0F
9103,0.009,Nsync-grv=         0 Nsync-hyd=       433  BhdddddeeeeEcCJJJJJJ9999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[[[yyyyyyy?????A00000001TT7777
9104,0.321,Nsync-grv=      4270 Nsync-hyd=     13230  ::::::rrrDEe*********ttttxxXXXBeEJ99999999999HHHHHH[[[[[[yyyyyy+++++++++++++++++++++++++++++++++l"""""oo????AA)0K1TF----
9105,0.010,Nsync-grv=         0 Nsync-hyd=       462  BhhddddddeeeeEcCJJJJJJJ99999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[[yyyyyy???A0000000kT77777
9106,4.367,Nsync-grv=    615688 Nsync-hyd=    112334  r******************************************ttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXec99999HHH[[[yyy++o?0017
9107,0.009,Nsync-grv=         0 Nsync-hyd=       348  BhddddeeeEccCJJJJJ9999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[[[[yyyyyyyy?A0000000kT7777
9108,0.341,Nsync-grv=      4465 Nsync-hyd=     13251  :::::rrrDEe*******tttttxxxxXXXXeEJ9999999999HHHHHH[[[[[[yyyyyy+++++++++++++++++++++++++++++++++l"""""oo????AAI0K1TF-----
9109,0.010,Nsync-grv=         0 Nsync-hyd=       389  BhdddddeeeEECCJJJJJJ999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[yyyyyyyyyyyyyyyy???A000000kT7777
9110,2.746,Nsync-grv=    247427 Nsync-hyd=     35806  :********************************************ttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXc999HH[[yy++++"?AKF
9111,0.009,Nsync-grv=         0 Nsync-hyd=       367  BhddddDeeEEcccCJJJJJJ999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyy????A000000kT77777
9112,0.353,Nsync-grv=      4591 Nsync-hyd=     13186  ::::::rrrDE*********ttttxxXXXXeEC999999999HHHHHHHH[[[[[yyyyyyy++++++++++++++++++++++++++++++++++l"""""oo???AAA00K17F----
9113,0.009,Nsync-grv=         0 Nsync-hyd=       408  BhhdddddeeeeEcCJJJJJJJj9999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[[[yyyyyyyy??A00000001T7777
9114,5.438,Nsync-grv=    875474 Nsync-hyd=    190550  r**************************************ttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXec9999999HHHH[[[yyyy++"?A001T
9115,0.009,Nsync-grv=         0 Nsync-hyd=       321  BhdddddeeeEECCJJJJJJ999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[yyyyyyyyyyyyyyyyy???000000K17777777
9116,0.342,Nsync-grv=      4667 Nsync-hyd=     13223  ::::::rrDE********tttttxxxxxXXXXXXecJ999999999HHHHHH[[[[[[yyyyyyy++++++++++++++++++++++++++++++++l""""oo???AAAAI0K1TF---
9117,0.008,Nsync-grv=         0 Nsync-hyd=       353  BhddddddeeeEEcCJJJJJJJ9999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH0[[[[[yyyyyyyyyyyyyyy??0000000k177777
9118,2.681,Nsync-grv=    247385 Nsync-hyd=     35699  :*********************************************ttttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXE999HH[[[y++++"?AkF
9119,0.008,Nsync-grv=         0 Nsync-hyd=       356  BhdddddeeeeEEccCJJJJJJJ99999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyy???A000000K177777
9120,0.349,Nsync-grv=      4786 Nsync-hyd=     13218  :::::rrrrDE**********ttttxxxxXXXDeC99999999999HHHHHH[[[[[[yyyy++++++++++++++++++++++++++++++++++l"""""o???AA)0KKTF------
9121,0.009,Nsync-grv=         0 Nsync-hyd=       402  BhHddddeeeEEccCJJJJJJ999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyy????0000000kT7777
9122,4.552,Nsync-grv=    614989 Nsync-hyd=    111920  r**************************************ttttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXec99999HHH[[[yyy++l?A017
9123,0.011,Nsync-grv=         0 Nsync-hyd=       323  BhddddddDeeEEcCCJJJJJJ999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[yyyyyyyyyyyyyyyyyy??????000000kT777777
9124,0.340,Nsync-grv=      4757 Nsync-hyd=     13255  :::::rrrDde*********ttttxxxxXXXeEJ999999999HHHHHH[[[[[yyyyyy+++++++++++++++++++++++++++++++++l""""ooo????AAAA00K1TF-----
9125,0.008,Nsync-grv=         0 Nsync-hyd=       354  BhddddddeeeeEEcCJJJJJJJ999999999999999999999999999999999999999999999999999999999HHHHHHHHHH[[[[[[yyyyyyy??A0000000kT77777
9126,2.491,Nsync-grv=    247120 Nsync-hyd=     35605  :e****************************************************tttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXXe999HH[[yy+++++"?A1F
9127,0.008,Nsync-grv=         0 Nsync-hyd=       365  BhddddddeeeeECJJJJJJJ99999999999999999999999999999999999999999999999999999999999HHHHHHHHHH[[[[[yyyyyyy???0000000k1T77777
9128,0.349,Nsync-grv=      4826 Nsync-hyd=     13261  :::::rrrDde**********ttttxxXXXeEc999999999HHHHHHH[[[[[[yyyyyyy++++++++++++++++++++++++++++++++++l""""oo???AAA00K17------
9129,0.009,Nsync-grv=         0 Nsync-hyd=       413  BbhdddddeeeeEECCJJJJJJJ9999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[yyyyyyyyyyyyy???0000000kT77777
9130,5.738,Nsync-grv=   1077945 Nsync-hyd=    249980  D*****************************************ttttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXXeEC999999999HHH[[yyyy++?A00K1T
9131,0.008,Nsync-grv=         0 Nsync-hyd=       354  BhhddddeeeEEcCCJJJJJJJ9999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[yyyyyyyyyyyyyy???A0000000k1T777777F
9132,0.341,Nsync-grv=      4732 Nsync-hyd=     13351  ::::::rrDde********tttttxxxxXXXXeEC999999999HHHHHHH[[[[[[[yyyyyy++++++++++++++++++++++++++++++++l""""oo????AAA)0K1TF----
9133,0.008,Nsync-grv=         0 Nsync-hyd=       380  BbHddddeeeeEccCJJJJJJj99999999999999999999999999999999999999999999999999999999999HHHHHHHHHHH[[[[[[yyyyyy??A00000001T7777
9134,2.577,Nsync-grv=    247047 Nsync-hyd=     35563  :***********************************************ttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXc9999H[[yy++++"?01-
9135,0.008,Nsync-grv=         0 Nsync-hyd=       376  BhhdddddeeeeEcCJJJJJJJ99999999999999999999999999999999999999999999999999999999HHHHHHHHHHH[[[[[[[[yyyy???A0000000K1T77777
9136,0.324,Nsync-grv=      4652 Nsync-hyd=     13292  ::::::rrrDEe*********ttttxxxxXXXeEJ999999999HHHHHHH[[[[[[yyyyyy+++++++++++++++++++++++++++++++l"""""oo???AAAI0K1TF------
9137,0.009,Nsync-grv=         0 Nsync-hyd=       392  BhHdddddeeeEEcCCJJJJJJJ999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[yyyyyyyyyyyyy??A0000000kT7777
9138,4.259,Nsync-grv=    614392 Nsync-hyd=    111546  r*******************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXecC99999HHH[[yyy++"?0017
9139,0.008,Nsync-grv=         0 Nsync-hyd=       335  BhhdddddeeeeEcCJJJJJJJ999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[[[yyyyyyy??A0000000k1T77777F
9140,0.327,Nsync-grv=      4500 Nsync-hyd=     13389  ::::::rrrDEe*********ttttxxXXXXeEC99999999999HHHHHH[[[[[yyyyyy+++++++++++++++++++++++++++++++++l"""""oo???AAAI0K1TF-----
9141,0.008,Nsync-grv=         0 Nsync-hyd=       366  BBhddddDeeeeEcCJJJJJJJ9999999999999999999999999999999999999999999999999999999999HHHHHHHHHH[[yyyyyyyyyy???000000001T77777
9142,2.797,Nsync-grv=    246858 Nsync-hyd=     35539  :***************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXXc999HH[[yy++++oAWF
9143,0.010,Nsync-grv=         0 Nsync-hyd=       364  BhddddeeeEcCJJJJJ9999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyy??A0000001T777
9144,0.328,Nsync-grv=      4423 Nsync-hyd=     13336  ::::::rrrdE*********ttttxxxXXeEc9999999999HHHHHHH[[[[[[yyyyyyy++++++++++++++++++++++++++++++++ll""""oo????AAA)00K17F----
9145,0.010,Nsync-grv=         0 Nsync-hyd=       414  BBBhddddeeeEEccCJJJJJJ99999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyy???A000000kT7777
9146,5.727,Nsync-grv=    875702 Nsync-hyd=    190188  D*********************************ttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXeEC999999HHHH[[[[yyyy++?A001T
9147,0.009,Nsync-grv=         0 Nsync-hyd=       387  BhHdddeeeeEEcCJJJJJJ999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[yyyyyyyyyyyyyyy??A0000000kT777777
9148,0.338,Nsync-grv=      4293 Nsync-hyd=     13421  ::::::rrDde*********tttxXXXeEC999999999HHHHHHHH[[[[[[[yyyyyy++++++++++++++++++++++++++++++++++l""""ooo?????AAAA00K17F---
9149,0.009,Nsync-grv=         0 Nsync-hyd=       399  BhdddddeeeEcCJJJJJJJ99999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[[[yyyyyyyy???A0000000kTT7777
9150,2.628,Nsync-grv=    246682 Nsync-hyd=     35453  :********************************************tttttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXe999HH[[yy++++"?AKF
9151,0.008,Nsync-grv=         0 Nsync-hyd=       379  BhddddddeeeeEEcCJJJJJJJ99999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[[[yyyyyy??A0000000k1T7777777
9152,0.311,Nsync-grv=      4269 Nsync-hyd=     13331  :::::::rrDEe********tttttxxxxXXXeEC99999999999HHHHHH[[[[[yyyyyy++++++++++++++++++++++++++++++++++l""""""o???AAA00K1TF---
9153,0.009,Nsync-grv=         0 Nsync-hyd=       406  BhddddeeeeEcCJJJJJ99999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyy???A00000001T777
9154,4.360,Nsync-grv=    613748 Nsync-hyd=    111152  r***************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXec99999HHHH[[[yyyy++"?I017
9155,0.011,Nsync-grv=         0 Nsync-hyd=       427  BhddddeeEEccccJJJJJ99999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[yyyyyyy??A000000k177777
9156,0.332,Nsync-grv=      4156 Nsync-hyd=     13463  :::::::rrDE********tttttxxxxXXXeEc999999999999HHHHH[[[[[[[[yyyyy++++++++++++++++++++++++++++++++l"""""oo??AAA)000K17F---
9157,0.009,Nsync-grv=         0 Nsync-hyd=       384  BhHddddeeeeEcCJJJJJJJ99999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[yyyyyyyyyyyyyy??A00000001T7777
9158,2.525,Nsync-grv=    246566 Nsync-hyd=     35354  :************************************************ttttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXC999HH[yy++++"AkF
9159,0.011,Nsync-grv=         0 Nsync-hyd=       367  BhHddddddeeEEccCJJJJJJJJ999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyy????A0000000kT7777
9160,0.325,Nsync-grv=      4127 Nsync-hyd=     13401  ::::::rrrDE********ttttxxxXXXXeEC999999999999HHHHHH[[[[[yyyyyyy++++++++++++++++++++++++++++++++l"""""oo??AAAA00K1TF-----
9161,0.008,Nsync-grv=         0 Nsync-hyd=       380  BhdddddeeeeeEcCJJJJJJ999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[yyyyyyyyyyyy??000000001T7777
9162,6.022,Nsync-grv=   1387065 Nsync-hyd=    251772  D***********************************************ttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXeEC99999999HHH[[[yyyy+"A001T
9163,0.009,Nsync-grv=         0 Nsync-hyd=       426  BhddddeeeEEcCJJJJJJ9999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[yyyyyyyyyyyyyyyy??A000000k177777
9164,0.311,Nsync-grv=      4069 Nsync-hyd=     13489  ::::::rrDdE*******tttttxxxxXXXXXeEC9999999999HHHHHHH[[[[[yyyyyy+++++++++++++++++++++++++++++++l"""""""oo???AAA)0KkTF----
9165,0.009,Nsync-grv=         0 Nsync-hyd=       376  BhdddddeeeEEcCJJJJJJJ9999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[yyyyyyyyyyyyyyyy???0000000k1T7777
9166,2.395,Nsync-grv=    246445 Nsync-hyd=     35309  :******************************************************tttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXE9999HH[[yy++++"?A1F
9167,0.008,Nsync-grv=         0 Nsync-hyd=       344  BhhddddeeeeEEcCJJJJJJJ999999999999999999999999999999999999999999999999999999999999HHHHHHHHH[[[[[[yyyyy???0000000k1T77777
9168,0.337,Nsync-grv=      4021 Nsync-hyd=     13387  :::::rrrrDEe*******ttttxxxxxXXXeEC9999999999HHHHHH[[[[[[yyyyy+++++++++++++++++++++++++++++++ll"""""oo??AAA)00K17F-------
9169,0.009,Nsync-grv=         0 Nsync-hyd=       362  BhdddddeeeeEcCJJJJJJJJ99999999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[[[[yyyyy?A0000000k77777
9170,4.823,Nsync-grv=    612983 Nsync-hyd=    110684  r*******************************ttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXec99999HHH[[[yyy++?A017
9171,0.014,Nsync-grv=         0 Nsync-hyd=       417  BhddeeEEccccCJJJ999999999999999999HHHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyy?)00000k7777
9172,0.341,Nsync-grv=      3951 Nsync-hyd=     13510  ::::::rrrDEe*******ttttxxxxXXXeEJ99999999999HHHHHHK[[[[yyyyyyy+++++++++++++++++++++++++++++++l""""ooo????AAA00KkT7------
9173,0.009,Nsync-grv=         0 Nsync-hyd=       328  BBhddddeeeEEcCCJJJJJJJJJJ9999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[yyyyyyyyyyyyyyyyy???00000000k1T7777
9174,2.519,Nsync-grv=    246389 Nsync-hyd=     35273  :************************************************tttttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXXXe999HHH[[yyy++++"?A1F
9175,0.009,Nsync-grv=         0 Nsync-hyd=       273  BhddddddeeeeEcJJJJJJJ9999999999999999999999999999999999999999999999999999999999999999HHHHHHHH[[[yyyyy???00000001T7777777
9176,0.325,Nsync-grv=      3964 Nsync-hyd=     13375  ::::::rrrDdE********ttttxxxXXXeeC999999999999HHHHHH[[[[[yyyyyy++++++++++++++++++++++++++++++++ll"""""o???AAA)0KkTF------
9177,0.008,Nsync-grv=         0 Nsync-hyd=       281  BbhdddddeeeeeeECJJJJJJJ999999999999999999999999999999999999999999999999999999999999999999HHHHHHH[[[yyyy??A0000000kT77777
9178,5.639,Nsync-grv=    875878 Nsync-hyd=    189818  D**********************************ttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXeEC9999999HHH[[[yyyy++?A001T
9179,0.013,Nsync-grv=         0 Nsync-hyd=       404  BhddDeEEccccCJJJJ999999999999999999999HHHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyy?A00000017777
9180,0.325,Nsync-grv=      4019 Nsync-hyd=     13476  ::::::rrrDdE********ttttxxXXXXeEC99999999999HHHHHHH[[[[yyyyyy+++++++++++++++++++++++++++++++++l"""""oo????AAA00K1TF-----
9181,0.009,Nsync-grv=         0 Nsync-hyd=       304  BhdddddeeEEccCCJJJJJJJ99999999999999999999999999999999HHHHHHHHHHHHHHHHHHH0[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyy??A000000kT7777
9182,2.827,Nsync-grv=    246311 Nsync-hyd=     35212  :*************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXXc999HH[[yy++++oA0F
9183,0.014,Nsync-grv=         0 Nsync-hyd=       467  BHddddeEEcccccCJJJJJ999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyy??A00000KT777
9184,0.318,Nsync-grv=      4108 Nsync-hyd=     13483  ::::::rrrDEe******tttttxxxxXXXXeEC999999999999HHHHHH[[[[yyyyy+++++++++++++++++++++++++++++++++ll""""oo????AAAI0K1TF-----
9185,0.009,Nsync-grv=         0 Nsync-hyd=       334  BhdddddeeeeEcCJJJJJJJ99999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[yyyyyyyyyyyyyyyyy??A000000kT7777
9186,4.440,Nsync-grv=    611941 Nsync-hyd=    110163  r*************************************tttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXdE999999HHH[[yyy++"?I017
