step,sec,dump
131,0.381,Nsync-grv=     42249 Nsync-hyd=      9629  :::rrDEe***********************ttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXBC9Hy+++++++++++++++++++++++++l"""o???A0KF---
132,2.643,Nsync-grv=   1007751 Nsync-hyd=    583682  r****************************************ttttttttttttttxxxxxXXXXXXXXXXXXXXBeeEEccCC99999999HHHH[[[[yyyyy++++o??A000001TF
133,0.436,Nsync-grv=     42128 Nsync-hyd=      9611  :::rDEe**************ttttttttttttttttttxxxxxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXE9H[++++++++++++++++++++++l"""o?A)K7--
134,1.763,Nsync-grv=    578432 Nsync-hyd=    320350  :E*************************************tttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXeeEEccC9999999HHH[[[yyy++++++"?A0000TF
135,0.367,Nsync-grv=     42087 Nsync-hyd=      9599  ::::rDdE************************tttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXe99[y+++++++++++++++++++++++++++l"""o???A)K7---
136,2.734,Nsync-grv=   1107944 Nsync-hyd=    583705  :***************************************ttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXeeeEccC99999999HHHH[[[yyyyy+++"??A00001T7
137,0.524,Nsync-grv=     42142 Nsync-hyd=      9581  :::::::::::::rrrrrrrDE****************ttttttttttttxxxxxxxxxxXXXXXXXXXXXXXC9y++++++++++++++++++++"""o?AK7----------------
138,1.980,Nsync-grv=    578572 Nsync-hyd=    320069  :e******************************tttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXDeEEcCC99999HHHH[[[[yyyy+++++"?A000TF
139,0.495,Nsync-grv=     42067 Nsync-hyd=      9551  ::::::::::::::::::rrrrrrrDE*****************tttttttttttxxxxxxxxxXXXXXXXXXXXeC9[y+++++++++++++++++++"""o?A0KF------------
140,3.109,Nsync-grv=   1007833 Nsync-hyd=    582825  r****************************ttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXeeEEcCC9999999HHHH[[[[[yyyyyy+++??A00001T7
141,0.401,Nsync-grv=     41939 Nsync-hyd=      9506  :::rrde****************ttttttttttttttttttxxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXeJH[+++++++++++++++++++++++l"""o??A0KF--
142,1.928,Nsync-grv=    578914 Nsync-hyd=    319960  :e**********************************tttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXeEEcccCC99999HHHHH[[[[[[yyyyy+++++o?00001F
143,0.426,Nsync-grv=     41739 Nsync-hyd=      9452  :::rrdE*****************ttttttttttttttttttxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXeJH[[y++++++++++++++++++++++l"""o??A)0K7---
144,3.156,Nsync-grv=   1297385 Nsync-hyd=    582865  :**********************************tttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXeeEEcccccCCC9999999HHH[[yyyy++++"?AA0001TF
145,0.312,Nsync-grv=     41569 Nsync-hyd=      9398  :::::rDEe*****************************ttttttttttttxxxxxXXXXXXXXXXXbc9H[y+++++++++++++++++++++++++++++++++""""o??AAA0k7F-
146,1.761,Nsync-grv=    579321 Nsync-hyd=    319882  :E***************************************tttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXeeEcccCJ999999HHHH[[yyyy++++++"?A0017-
147,0.397,Nsync-grv=     41409 Nsync-hyd=      9340  :::rrDE*****************tttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXBC9[y+++++++++++++++++++++++++l""oo???AA0KF--
148,2.806,Nsync-grv=   1007878 Nsync-hyd=    581972  :**********************************ttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXaeeEEcCCJ9999999HHHH[[[[[yyyyyy+++o??A000K1TF
149,0.334,Nsync-grv=     41416 Nsync-hyd=      9330  ::::rDdE***********************tttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXe99[y+++++++++++++++++++++++++++l""""o???A)0kF---
150,2.006,Nsync-grv=    579920 Nsync-hyd=    319909  :e******************************tttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXDeEEcC999999HHH[[[[[yyy++++++o?I0000TF
151,0.412,Nsync-grv=     41299 Nsync-hyd=      9326  :::rrdE***************ttttttttttttttttttxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXc9Hy+++++++++++++++++++++++++"""o???AIK7---
152,3.118,Nsync-grv=   1107855 Nsync-hyd=    582009  r*******************************ttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXeeEEcCC9999999HHH[[[yyyy+++?????AA00001T7
153,0.354,Nsync-grv=     41261 Nsync-hyd=      9318  ::::rrDE**********************tttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXdC9Hy++++++++++++++++++++++++l""""o???A)K1F---
154,1.953,Nsync-grv=    580620 Nsync-hyd=    320036  :************************************tttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXeeEEcC99999HHHH[[[[[yyyyy++++++o?A000TF
155,0.356,Nsync-grv=     41295 Nsync-hyd=      9316  ::::rrDEe*************************tttttttttttttxxxxxxxxXXXXXXXXXXXXXeC9Hy++++++++++++++++++++++++++++++l""""o??AA0KF----
156,2.897,Nsync-grv=   1007893 Nsync-hyd=    581103  :********************************ttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXeeeEccCJ9999999HHHH[[[yyyy+++"???A00001T7
157,0.400,Nsync-grv=     41333 Nsync-hyd=      9311  :::rrDEe*****************tttttttttttttttttxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXE9H[+++++++++++++++++++++++++"""o???A)01F----
158,2.030,Nsync-grv=    581347 Nsync-hyd=    320171  :e*****************************tttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXeeEcCC999999HHH[[[[yyyy+++++"?A000KTF
159,0.416,Nsync-grv=     41302 Nsync-hyd=      9304  :::rrDE***************ttttttttttttttttttxxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXC9[y+++++++++++++++++++++++l"""o??A)K7---
160,2.933,Nsync-grv=   1468257 Nsync-hyd=    581162  r******************************************tttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXeeEEcC9999999HHH[[yyy+++"?AA00011T7
161,0.351,Nsync-grv=     41359 Nsync-hyd=      9299  ::::rrDE***********************ttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXc9Hy++++++++++++++++++++++++++l"""oo??AA0kF---
162,1.889,Nsync-grv=    581782 Nsync-hyd=    320189  :E**********************************ttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXeeeEcC999999HHHH[[yyy++++++o??)0001TF
163,0.409,Nsync-grv=     41272 Nsync-hyd=      9272  :::rrDE*****************ttttttttttttttttttxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXeJ9[y+++++++++++++++++++++++l"""o??AAK1F--
164,3.135,Nsync-grv=   1007904 Nsync-hyd=    580300  r****************************ttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXheeEccCC999999HHHH[[[[yyyyy+++"??AA000011TF
165,0.355,Nsync-grv=     41327 Nsync-hyd=      9254  :::rrDdE**********************tttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXE9H[y+++++++++++++++++++++++++++"""oo??AA0KF-----
166,1.804,Nsync-grv=    582193 Nsync-hyd=    320178  :E**************************************tttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXXeeEEcCCJ999999HHHH[[yyyy++++++o?A0001TF
167,0.373,Nsync-grv=     41333 Nsync-hyd=      9227  ::::rDEe*********************ttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXDJ9[y++++++++++++++++++++++++++l"""o???A0KTF---
168,2.804,Nsync-grv=   1107870 Nsync-hyd=    580379  r*************************************tttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXBeeEEccC9999999HHHH[[[[yyy++++???A000011TF
169,0.387,Nsync-grv=     41162 Nsync-hyd=      9174  ::::rDEe*******************ttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXeJ9[y+++++++++++++++++++++++"""o??AA0K7---
170,1.798,Nsync-grv=    582802 Nsync-hyd=    320299  :E**************************************ttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXeeEEccC999999HHHHH[[[[yyyyy+++++"??)001TF
171,0.383,Nsync-grv=     41006 Nsync-hyd=      9154  :::rrDE*******************tttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXc9Hy++++++++++++++++++++++++l"""o??AA0K7---
172,2.792,Nsync-grv=   1007939 Nsync-hyd=    579468  r************************************tttttttttttttttxxxxxxxXXXXXXXXXXXXXXdeeEcCC9999999HHHH[[[[[yyyy+++"?????AA0000K1TTF
173,0.338,Nsync-grv=     40864 Nsync-hyd=      9138  ::::rrDE***********************tttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXe99[+++++++++++++++++++++++++++++""""o???A)0k7---
174,1.853,Nsync-grv=    583577 Nsync-hyd=    320451  :e***********************************ttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXeeEccCC999999HHHH[[[yyyy+++++"?A0001TF
175,0.378,Nsync-grv=     40697 Nsync-hyd=      9092  ::::rDEe******************ttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXdJ9[y+++++++++++++++++++++++++++++++l"""o???AA0kF--
176,3.279,Nsync-grv=   1297604 Nsync-hyd=    579576  r*******************************tttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXdeeEcCC999999HHH[[[yyyy+++??A000011T7
177,0.379,Nsync-grv=     40474 Nsync-hyd=      9029  ::::rrDE*******************ttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXEc9H[y+++++++++++++++++++++++ll"""o??AA0kF----
178,1.875,Nsync-grv=    584250 Nsync-hyd=    320499  :e**********************************tttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXeeEcC999999HHH[[yyy+++++"???A0001TF
179,0.385,Nsync-grv=     40255 Nsync-hyd=      8998  :::rrDE*******************tttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXc9Hy+++++++++++++++++++++++++l""""o??A)KTF--
180,2.896,Nsync-grv=   1007969 Nsync-hyd=    578637  r********************************ttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXeeEEccCC9999999HHHH[[[[yyy++++"??A000011TF
181,0.361,Nsync-grv=     40055 Nsync-hyd=      8955  ::::rDEe******************tttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXc9Hy+++++++++++++++++++++++++l"""o??AA0K7--
182,1.937,Nsync-grv=    584968 Nsync-hyd=    320635  :e********************************tttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXeeEEcC99999HHHHH[[[yyyyy+++++o?A0001TF
183,0.335,Nsync-grv=     39930 Nsync-hyd=      8891  ::::rrDEe************************tttttttttttttxxxxxxxxXXXXXXXXXXXXXeC9H[y+++++++++++++++++++++++++++++l"""oo??AA0KTF----
184,2.821,Nsync-grv=   1107824 Nsync-hyd=    578742  r************************************tttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXdeeEcCJ9999999HHHH[[yyyy+++"??AA000011T7
185,0.347,Nsync-grv=     39805 Nsync-hyd=      8861  ::::rrDE********************ttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXDJ9[y+++++++++++++++++++++++++++""""o??AA0KTF---
186,1.967,Nsync-grv=    585790 Nsync-hyd=    320795  :********************************tttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXdeeEcC99999HHHH[[[[[yyyy+++++"?AI001TF
187,0.376,Nsync-grv=     39778 Nsync-hyd=      8803  ::::rDEe*****************ttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXBC9[++++++++++++++++++++++++++++++l""""o??A0KF---
188,2.815,Nsync-grv=   1007991 Nsync-hyd=    577824  r***********************************ttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXDeeEEcCC9999999HHHH[[[[yyyyy+++"?AA0000111TF
189,0.391,Nsync-grv=     39597 Nsync-hyd=      8750  :::rrDE***************tttttttttttttttttxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXC9[y++++++++++++++++++++++++++"""o???A)KTF---
190,1.904,Nsync-grv=    586670 Nsync-hyd=    321055  :***********************************ttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXeeEEcC99999HHHHH[[[[yyyyy+++++o??A0001TF
191,0.370,Nsync-grv=     39416 Nsync-hyd=      8706  :::rrDEe*****************ttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXDJH[y+++++++++++++++++++++++++++l"""o???A)K1F---
192,3.102,Nsync-grv=   1600000 Nsync-hyd=    577935  r*****************************************tttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXBeeEcCJ999999HHHH[[[[yyy+++"?A000011T7
193,0.325,Nsync-grv=     39410 Nsync-hyd=      8692  ::::rrDEe************************ttttttttttttxxxxxxxXXXXXXXXXXXXXC9Hy++++++++++++++++++++++++++++++++++l""""o??AA)K1F---
194,1.836,Nsync-grv=    587579 Nsync-hyd=    321349  :E************************************tttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXdeEEccC9999999HHH[[[yyyy+++++"???A0001TTF
195,0.445,Nsync-grv=     39243 Nsync-hyd=      8675  :::rrrDE***********tttttttttttttttttxxxxxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXcCH[y++++++++++++++++++++++l""oo??A0KF-----
196,2.904,Nsync-grv=   1008099 Nsync-hyd=    577036  r********************************tttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXdeEEcccCC9999999HHHH[[[yyyyy+++???AA00011TTF
197,0.359,Nsync-grv=     39103 Nsync-hyd=      8638  ::::rrDE********************tttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXc9Hy+++++++++++++++++++++++++++++l""oo???AA)KTF---
198,2.089,Nsync-grv=    588278 Nsync-hyd=    321537  :****************************tttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXeeEcC999999HHH[[yyy+++++"??A0001TF
199,0.376,Nsync-grv=     39094 Nsync-hyd=      8613  ::::rDEe******************ttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXBC9[y++++++++++++++++++++++++++ll""oo???AA0K7---
200,2.924,Nsync-grv=   1107802 Nsync-hyd=    577163  r**********************************tttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXeeEEccCC999999HHHH[[[[yyyy+++"??A)000111T7
201,0.347,Nsync-grv=     39032 Nsync-hyd=      8596  :::rrDEE******************ttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXdC9Hy++++++++++++++++++++++++++l"""o??AA)K1F---
202,1.855,Nsync-grv=    588982 Nsync-hyd=    321646  :e*********************************tttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXBeeEccC9999999HHH[[yyy+++++"??A0011TF
203,0.323,Nsync-grv=     39005 Nsync-hyd=      8564  ::::rrDEe***********************tttttttttttttxxxxxxxxXXXXXXXXXXXXXXc9H[y++++++++++++++++++++++++++++++l""""o???AA0KTF---
204,3.082,Nsync-grv=   1008158 Nsync-hyd=    576237  r**************************ttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXeeEEccC9999999HHHH[[[yyyy+++??A)00111T7
205,0.308,Nsync-grv=     38960 Nsync-hyd=      8528  ::::rrDEe*************************tttttttttttttxxxxxxXXXXXXXXXXXXdC9H[+++++++++++++++++++++++++++++++++l""""o??AA)KkF---
206,1.922,Nsync-grv=    589526 Nsync-hyd=    321664  :E***********************************tttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXeeEEcCC99999HHHHH[[[[[yyyy+++++"??A00011TF
207,0.340,Nsync-grv=     38869 Nsync-hyd=      8494  ::::rrDE********************tttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXeJ9[++++++++++++++++++++++++++++l""""o??AA0k7----
208,3.257,Nsync-grv=   1297845 Nsync-hyd=    576412  r********************************tttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXdeeEcCJ9999999HH[[yyyy+++???AA00011TT7
209,0.327,Nsync-grv=     38997 Nsync-hyd=      8484  ::::rrDdE**************************ttttttttttttttxxxxxxxXXXXXXXXXXXXXeJ9Hy+++++++++++++++++++++++++++++""""o???AAIK1F---
210,2.004,Nsync-grv=    589755 Nsync-hyd=    321497  :e**********************************tttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXeeEcC9999999HHH[[yyy+++++o??AA0011TF
211,0.357,Nsync-grv=     39060 Nsync-hyd=      8490  ::::rrDE***********************ttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXBC9Hy++++++++++++++++++++++++++++++""""o??AA0K7---
212,3.210,Nsync-grv=   1008207 Nsync-hyd=    575496  r*****************************tttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXeeeEcC999999HHHH[[[yyyy+++????AA000011TT7
213,0.369,Nsync-grv=     39090 Nsync-hyd=      8508  ::::rrDE*********************tttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXe99[++++++++++++++++++++++++++""""o??AIK7F--
214,2.046,Nsync-grv=    589815 Nsync-hyd=    321197  :e**********************************ttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXeeEcCj999999HHH[[yyy+++++o?AA00011TF
215,0.363,Nsync-grv=     39261 Nsync-hyd=      8542  ::::rDdE***********************ttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXdJ9[y+++++++++++++++++++++++++++++++ll"""o???A0KF---
216,3.031,Nsync-grv=   1107759 Nsync-hyd=    575640  :*************************************ttttttttttttttttxxxxxxXXXXXXXXXXXXXXXXdeeEccCC9999999HHHH[[[yyyyy+++???AA000011TTF
217,0.373,Nsync-grv=     39441 Nsync-hyd=      8579  ::::rrDE**********************ttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXeJ9[+++++++++++++++++++++++++++l"""oo??A)K7F--
218,2.127,Nsync-grv=    589758 Nsync-hyd=    320776  :**********************************tttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXeeEccC999999HHH[[[[yyy+++++"??A00011TF
219,0.379,Nsync-grv=     39507 Nsync-hyd=      8582  ::::rrDE************************tttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXDC9Hy+++++++++++++++++++++++++++l"""oo?AA0K7---
220,3.147,Nsync-grv=   1008342 Nsync-hyd=    574667  :********************************tttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXdeeEcCC999999HHHHH[[[yyyyy++++???AA000011TT7
221,0.346,Nsync-grv=     39636 Nsync-hyd=      8579  ::::rrDE************************ttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXDC9Hy+++++++++++++++++++++++++++l"""oo??A)0kF--
222,2.117,Nsync-grv=    589801 Nsync-hyd=    320460  :**********************************ttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXeeEcCJ999999HHH[[yyy++++l????AAI0001TTF
223,0.391,Nsync-grv=     39689 Nsync-hyd=      8605  ::::rDEe*******************tttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXC9[[y+++++++++++++++++++++++++l"""o???A0KTF--
224,3.223,Nsync-grv=   1468444 Nsync-hyd=    574830  r********************************************tttttttttttttttxxxxxxXXXXXXXXXXXXXXeeEEcCJ999999HHHH[[[[yyy+++l??AA000111T7
225,0.375,Nsync-grv=     39704 Nsync-hyd=      8630  ::::rrDEe***********************ttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXe9H[+++++++++++++++++++++++++++++l"""o???AAIK7F---
226,2.266,Nsync-grv=    589913 Nsync-hyd=    320163  :*****************************tttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXeeEccC99999HHHH[[[[yyyy+++++l???A00011TF
227,0.350,Nsync-grv=     39776 Nsync-hyd=      8649  ::::rrDE**************************ttttttttttttttxxxxxxxXXXXXXXXXXXXXXeJ9H[+++++++++++++++++++++++++++++ll"""oo??AA0K7---
228,3.163,Nsync-grv=   1008407 Nsync-hyd=    573924  r*******************************ttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXbeeEcCJ999999HHHH[[[yyyy+++o??AAA000011TT7
229,0.358,Nsync-grv=     39808 Nsync-hyd=      8644  ::::rrDEe*************************tttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXeJ9[y++++++++++++++++++++++++++l"""oo??AA0kF---
230,2.135,Nsync-grv=    590081 Nsync-hyd=    319970  :********************************tttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXeeEcCJ999999HHH[[[yyy+++++o???AA0001TTF
231,0.391,Nsync-grv=     39777 Nsync-hyd=      8653  ::::rDEe******************tttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXc9Hy+++++++++++++++++++++++++l"""o???A0K7---
232,3.100,Nsync-grv=   1107755 Nsync-hyd=    574083  r************************************tttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXeeEEcCJ999999HHHH[[[yyyyy+++??AA000011TTF
233,0.345,Nsync-grv=     39836 Nsync-hyd=      8641  ::::rrDEe*************************ttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXE9H[++++++++++++++++++++++++++++""""o???A)0kF---
234,1.985,Nsync-grv=    590429 Nsync-hyd=    319879  :e**************************************ttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXeeEEcC999999HHHH[[[yyyy+++++"???A00011TTF
235,0.385,Nsync-grv=     39846 Nsync-hyd=      8642  ::::rDEe*******************tttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXDJ9[+++++++++++++++++++++++++++l"""o???A0K7---
236,3.193,Nsync-grv=   1008511 Nsync-hyd=    573135  r*******************************tttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXBeeEccCC999999HHHH[[[[[yyyyy+++???AA000011TT7
237,0.375,Nsync-grv=     39868 Nsync-hyd=      8629  ::::rDdE*********************ttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXe9H[y+++++++++++++++++++++++++++"""oo???A0KTF--
238,2.228,Nsync-grv=    590757 Nsync-hyd=    319735  :*******************************tttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXBeeEcC999999HHH[[[yyyy+++++"??AA00001TTF
239,0.380,Nsync-grv=     40016 Nsync-hyd=      8620  ::::rDdE********************ttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXE9H[+++++++++++++++++++++++++++l"""oo??A0K7---
240,3.165,Nsync-grv=   1298157 Nsync-hyd=    573304  r****************************************ttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXeeEccC9999999HHHH[[[[yyyy+++o?AA0000111T7
241,0.359,Nsync-grv=     40089 Nsync-hyd=      8635  ::::rrDEe************************tttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXe9Hy+++++++++++++++++++++++++ll"""o???AA0kF---
242,2.159,Nsync-grv=    591182 Nsync-hyd=    319699  :*********************************ttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXeeEccCJ99999HHH[[[[[yyy++++l???AI0011TTF
243,0.388,Nsync-grv=     40318 Nsync-hyd=      8724  ::::rrdE*********************ttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXeJ9[+++++++++++++++++++++++++++l""oo???AAK1F---
244,3.195,Nsync-grv=   1008643 Nsync-hyd=    572383  r*******************************tttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXeeEEcCC9999999HHH[[[[yyyy+++o??AA000011TT7
245,0.376,Nsync-grv=     40508 Nsync-hyd=      8787  ::::rrDE*************************ttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXe9H[++++++++++++++++++++++++++""""o??AA0KF---
246,2.136,Nsync-grv=    591440 Nsync-hyd=    319544  :***********************************tttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXeeEcC99999HHHH[[[[yyyyy++++l????AA00011TTF
247,0.375,Nsync-grv=     40641 Nsync-hyd=      8840  :::::rrDE*************************tttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXcC9H[y+++++++++++++++++++++++++++""""o??AA0K7---
248,3.043,Nsync-grv=   1107737 Nsync-hyd=    572544  :***************************************tttttttttttttttxxxxxxXXXXXXXXXXXXXXXXeeEEcCJ9999999HHHH[[[yyyy++++??AA0000111TT7
249,0.338,Nsync-grv=     40806 Nsync-hyd=      8864  ::::rrDEe***************************ttttttttttttttxxxxxxxxXXXXXXXXXXXXXXc9H[++++++++++++++++++++++++++++l"""oo???A0KTF--
250,2.159,Nsync-grv=    591737 Nsync-hyd=    319384  :*********************************ttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXeeEccC999999HHH[[[yyyy++++"????A00011TTF
251,0.392,Nsync-grv=     40986 Nsync-hyd=      8918  ::::rDEe***********************tttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXhhhhdC9[y++++++++++++++++++++++++++""""o??A0kTF--
252,3.048,Nsync-grv=   1008723 Nsync-hyd=    571602  r***********************************ttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXeeEEcCC9999999HHHH[[[yyyy+++"??AA0000111TTF
253,0.362,Nsync-grv=     41133 Nsync-hyd=      8963  ::::rrDE*************************tttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXeJ9[++++++++++++++++++++++++++++l""""o??AA0kF--
254,2.100,Nsync-grv=    592200 Nsync-hyd=    319320  :*************************************tttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXBeEEcCJ999999HHH[[yyyy+++++o?AA000111TF
255,0.377,Nsync-grv=     41479 Nsync-hyd=      9033  ::::rrDE**************************tttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXeJ9[y++++++++++++++++++++++++++l""""o??A)KTF--
256,3.337,Nsync-grv=   1600000 Nsync-hyd=    571778  r*******************************************tttttttttttttttxxxxxxxxxxXXXXXXXXXXXXeeeEcCC9999999HHH[[[yyyy++"??A0000111T7
257,0.358,Nsync-grv=     41619 Nsync-hyd=      9083  ::::rrDE**************************tttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXdC9Hy++++++++++++++++++++++++++"""oo??AAIK1F---
258,2.104,Nsync-grv=    592606 Nsync-hyd=    319209  :************************************ttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXeeEEcC9999999HHH[[yyyy+++++"????AA000011TTF
259,0.403,Nsync-grv=     41643 Nsync-hyd=      9126  ::::rDEe*********************ttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXDJ9[y++++++++++++++++++++++++++l"""o??AA0K7---
